gene	sulem2015	saleheen2017	elgh	karcewski2019	deboever2018	any
ADRB3	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
ADRM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ADSL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ADSS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ADSSL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ADTRP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AEBP1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
AEBP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AEN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AES	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFAP1L1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFAP1L2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFDN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFF2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFF3	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
AFF4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFG1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFG3L2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AFM	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
AFMID	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
AFP	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
AFTPH	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP6	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
AGAP9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGBL1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
AGBL2	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
AGBL3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGBL4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGBL5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGER	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGFG1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGFG2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGGF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGMAT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGMO	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
AGO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGO2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGO3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGO4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGPAT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGPAT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGPAT3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGPAT4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGPAT5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGPS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGR3	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
AGRN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGRP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGTPBP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGTR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGTR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGTRAP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGXT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AGXT2	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
AHCTF1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
AHCY	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHCYL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHCYL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHDC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHI1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
AHNAK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHNAK2	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
AHR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHRR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHSA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHSG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AHSP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AICDA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIDA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIF1	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
AIF1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIFM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIFM2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
AIFM3	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
AIG1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIM2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
AIMP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIMP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIPL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AIRE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
AJAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AJM1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AJUBA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK8	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
AK9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAIN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP17A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP8L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKAP9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKIP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKIRIN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKIRIN2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKNA	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
AKNAD1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
AKR1A1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
AKR1B1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKR1B10	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
AKR1B15	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
AKR1C1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
AKR1C2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKR1C3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
AKR1C4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKR1D1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
AKR1E2	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
AKR7A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKR7A3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKR7L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKT1S1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKT3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AKTIP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALAD	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALAS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALAS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALCAM	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH16A1	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
ALDH18A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH1A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH1A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH1A3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH1B1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
ALDH1L1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ALDH1L2	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
ALDH2	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
ALDH3A1	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
ALDH3A2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH3B1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ALDH3B2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ALDH4A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH5A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH6A1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ALDH7A1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ALDH8A1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDH9A1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ALDOA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDOB	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALDOC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG10B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG14	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG1L2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALG9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALK	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALKAL1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ALKAL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALKBH1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALKBH2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALKBH3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ALKBH4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALKBH5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALKBH6	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ALKBH7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALKBH8	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ALLC	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
ALMS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALOX12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALOX12B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALOX15	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
ALOX15B	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
ALOX5	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ALOX5AP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALOXE3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALPG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALPI	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ALPK1	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
ALPK2	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
ALPK3	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
ALPL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALPP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALS2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALS2CL	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
ALS2CR12	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ALX1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALX3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALX4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ALYREF	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMACR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMBN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMBP	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMBRA1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMDHD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMDHD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMELX	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMELY	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMER1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMER2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMER3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMFR	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMH	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMHR2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMIGO1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMIGO2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMIGO3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMMECR1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMMECR1L	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMOT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMOTL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMOTL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMPD1	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
AMPD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMPD3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
AMPH	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMT	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMTN	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMY1A	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
AMY1B	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
AMY1C	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
AMY2A	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
AMY2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AMZ1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
AMZ2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
ANAPC1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC13	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC15	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANAPC7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANG	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANGEL1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ANGEL2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ANGPT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANGPT2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANGPT4	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ANGPTL1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANGPTL2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANGPTL3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANGPTL4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANGPTL5	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
ANGPTL6	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
ANGPTL7	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ANGPTL8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANHX	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANK1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANK3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKAR	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
ANKDD1A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKDD1B	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
ANKEF1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKFN1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKFY1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKH	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKHD1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ANKIB1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKK1	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
ANKLE1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ANKLE2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKMY1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKMY2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRA2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD13A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD13B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD13C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD13D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD17	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
ANKRD18A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD18B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD20A1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ANKRD20A2	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ANKRD20A3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD20A4	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ANKRD22	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
ANKRD23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD26	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD27	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
ANKRD28	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD29	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD30A	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
ANKRD30B	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
ANKRD30BL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD31	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
ANKRD33	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ANKRD33B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD34A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD34B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD34C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD35	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
ANKRD36	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
ANKRD36B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD36C	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD37	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD39	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD40	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD40CL	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD42	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ANKRD44	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD45	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD46	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD49	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD50	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ANKRD52	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD53	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD54	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD55	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD60	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD61	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD62	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD63	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD65	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD66	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ANKRD7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKRD9	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ANKS1A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKS1B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKS3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKS4B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKS6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANKUB1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
ANKZF1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ANLN	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ANO1	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
ANO10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANO2	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
ANO3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANO4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANO5	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
ANO6	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
ANO7	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
ANO8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANO9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANOS1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANP32A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANP32B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANP32D	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ANP32E	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
